X,Y,Category,Outbreak,Location,Continent,Lat,Long,Date,Year,Cases,Fatalities,Impact Scale,Source Citation,Source
26.08154,45.70618,Rubella,Rubella,"Xinhua News. ""Congo : Plus de 900 cas de rougeole détectés en 2013."" Afriquinfos. December 18, 2013.",Europe,45.70618,26.08154,11/2011-10/2012,2012,24272,0,Epidemic,"European Centre for Disease Prevention and Control, ""Measles and rubella monitoring, December 2012,"" December 21, 2012.",http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monthly-surveillance-dec-2012.pdf
25.75195,46.87521,Measles,Measles,"Xinhua News. ""Congo : Plus de 900 cas de rougeole détectés en 2013."" Afriquinfos. December 18, 2013.",Europe,46.87521,25.75195,1/2015-12/2015,2015,15,0,Cluster,45.943161,24.966760
0.0,46.87521,Attacks,Announcement,"Xinhua News. ""Congo : Plus de 900 cas de rougeole détectés en 2013."" Afriquinfos. December 18, 2013.",Europe,46.87521,0,12/2016,2016,0,0,Announcement,"Herriman, Robert. ""Romania: Anti-vaxxer movement results in huge measles surge in 2016."" Outbreak News Today. January 29, 2017. ",http://outbreaknewstoday.com/romania-anti-vaxxer-movement-results-huge-measles-surge-2016/
0,0,Measles,Measles,"Xinhua News. ""Congo : Plus de 900 cas de rougeole détectés en 2013."" Afriquinfos. December 18, 2013.",Europe,0,0,5/2017,2017,6743,30,Epidemic,45.813890,21.333105
0,0,Other,Meningitis,"Herriman, Robert. ""Measles death toll now 30 in Romania."" Outbreak News Today. June 12, 2017.",Europe,0,0,6/2017,2017,2,1,Cluster,45.648616,25.755702
0,0,Measles,"Measles
","Marica, Irina. ""Romanian teenager dies of meningitis, 18 others hospitalized."" Romania-Insider. June 19, 2017.",Europe,0,0,5/2009,2009,3,0,Secondary,56.001251,92.88559
0,0,Other,Chicken Pox,"CAH, ""В Красноярской больнице зафиксирована вспышка кори у медперсонала,"" March 19, 2010.",Europe,0,0,5/2009,2009,2304,0,Epidemic,54.62466,39.738571
0,0,Polio,Polio,"Abhishek. ""ChickenPox - Russia."" UBAlert, May 9, 2009.",Europe,0,0,6/2010,2010,7,0,Secondary,61.52401,105.318756
0,0,Measles,Measles,"Radio Free Europe/Radio Liberty. ""Russia Confirms First Polio Cases In 15 Years."" June 23, 2010.",Europe,0,0,-43.754227,2010,55,0,Epidemic,54.603507,127.480172
0,0,Other,Meningitis,"Ampravada, ""Корь распространилась по Хэйхэ,"" March 15, 2010.",Europe,0,0,1/2010,2010,10,0,Cluster,54.70001,20.5
0,0,Other,"Klops. ""В Калининграде участились случаи заболевания менингококковой инфекцией."" April 20, 2010.",http://www.klops.ru/news/22479.html,Europe,0,0,-43.754227,2010,930,0,Epidemic,55.755786,37.617633
0,0,Measles,Measles,"Herriman, Robert. ""Disease outbreaks for the week of April 25, 2010 ."" examiner.com, April 25, 2010.",Europe,0,0,27.023804,2011,17,0,Cluster,46.354889,48.052719
0,0,Measles,Measles,"Russian South, ""In Astrakhan, recorded outbreak of measles. In Astrakhan,"" July 1, 2011.",Europe,0,0,1/2011,2011,9,0,Cluster,http://www.eng.russ-yug.ru/article/6135/,Russia (Krasnoyarsk)
0,0,Measles,Measles,"newlab.ru, ""Красноярцев призвали не отказываться от профилактических прививок ,"" January 26, 2011.",Europe,0,0,10/2011,2011,21,0,Cluster,57.18333,39.41667
0,0,Measles,Measles,"Rostov-na-Donu Times , ""На Дону зафиксирована вспышка кори: среди заболевших 20 детей ,"" November 15, 2011.",Europe,0,0,12/2011,2011,5,0,Cluster,51.65001,39.2
0,0,Measles,Measles,"Abhishek. ""ChickenPox - Russia."" UBAlert, May 9, 2009.",Europe,0,0,1/2014-12/2014,2011,0,0,Epidemic,"World Health Organization. ""WHO/Europe calls for scaled-up vaccination against measles."" February 25, 2015. ",http://www.euro.who.int/en/media-centre/sections/press-releases/2015/whoeurope-calls-for-scaled-up-vaccination-against-measles
92.66251,62.1873,Measles,Measles,"Abhishek. ""ChickenPox - Russia."" UBAlert, May 9, 2009.",Europe,62.1873,92.66251,2/2012,2012,100,1,Epidemic,48.70001,44.51667
45.71875,43.40233,Measles,Measles,"LifeNews. ""A measles outbreak in southern Russia has affected 100 people and caused one death."" February 6, 2012.",Europe,43.40233,45.71875,1/2012,2012,25,0,Cluster,http://www.lifenews.ru/news/81474,Russia (Chechnya)
0,0,Measles,Measles,"The Caucasian Knot. ""Measles outbreak in Chechnya."" January 12, 2012",Europe,0,0,4/2012,2012,6,0,Cluster,56.83333,53.18333
0,0,Measles,Measles,"The Moscow Post. ""Outbreak of measles in Izhevsk city,"" April 10, 2012.",Europe,0,0,1/2012,2012,2,0,Cluster,68.99307,33.11845
0,0,Measles,Measles,"Komsomolskaya Pravda. ""Measles arrives in Murmansk -- capital of the Arctic"". January 31, 2012.",Europe,0,0,3/2012,2012,9,0,Cluster,58.05001,38.83333
0,0,Measles,Measles,"Novosti Yaroslavlya. ""Measles outbreak in Rybinsk."" March 29, 2012",Europe,0,0,1/2012,2012,31,0,Cluster,60.07624,30.12138
0,0,Measles,Measles,"INFOX.re. ""Measles outbreak in St. Petersburg"". February 1, 2012.",Europe,0,0,10/2013,2013,11,0,Isolated,44.82292,40.17545
0,0,Measles,"Adygea TV. ""В Адыгее зарегистрировано 11 случаев заболевания корью,"" October 18, 2013.","Herriman, Robert. ""Disease outbreaks for the week of April 25, 2010 ."" examiner.com, April 25, 2010.",Europe,0,0,-8.40952,2013,148,0,Epidemic,46.36667,48.08333
0,0,Measles,Measles,"Kavkasz-uzel. ""Роспотребнадзор: за 11 месяцев 2013 года в Астраханской области зарегистрированы 148 случаев заболевания корью."" December 6, 2013.
",Europe,0,0,55.17453,2013,38,0,Cluster,61.42668,9/2013-10/2013
0,0,Measles,Measles,"Interfax Rossiya, ""Врачи отмечают рост случаев заболевания корью в Челябинской области."" October 25, 2013.",Europe,0,0,-8.40952,2013,120,0,Cluster,42.14319,47.09498
0,0,Measles,Measles,"The Caucasian Knot. ""Measles outbreak in Chechnya."" January 12, 2012",Europe,0,0,12/2013,2013,12,0,Secondary,56.82418,53.19432
0,0,Measles,Measles,http://www.klops.ru/news/22479.html,Europe,0,0,1/2013-6/2013,2013,136,0,Epidemic,55.75124,37.61842
0,0,Measles,Measles,"Inmosreg.ru. ""Заболеваемость корью выросла в МО за год в 1,4 раза - Роспотребнадзор."" July 18, 2013.",Europe,0,0,12/2013,2013,3,0,Cluster,54.78333,32.05
0,0,Measles,Measles,"Zdorovye. ""В Смоленской области предотвращена эпидемия кори."" December 15, 2013.",Europe,0,0,10/2013,2013,27,0,Cluster,45.05001,41.96667
0,0,Measles,Measles,"Stavropol TV, ""Вспышка кори на Ставрополье."" November 1, 2013.",Europe,0,0,55.18024,2013,720,0,Epidemic,50.72639,1/2013-7/2013
0,0,Measles,Measles,"Kazan News Agency. ""В Казани принимаются меры против общероссийской вспышки заболеваемости корью."" September 18, 2013.",Europe,0,0,55.98644,2013,20,0,Cluster,37.20211,2/2013-4/2013
0,0,Measles,Measles,"Zelenograd News Agency. ""В Зеленограде вспышка кори — более 20 больных и несколько очагов инфекции,"" April 17, 2013.",Europe,0,0,5/2014,2014,32,0,Epidemic,50.58709,86.87345
0,0,Measles,Measles,"Interfax Rossiya, ""Врачи отмечают рост случаев заболевания корью в Челябинской области."" October 25, 2013.",Europe,0,0,1/2014-5/2014,2014,526,0,Epidemic,http://www.gorno-altaisk.info/news/29731,47.35316
0,0,Measles,Measles,"RIA Dagestan. ""Более 500 случаев кори зарегистрировано в Дагестане с начала года."" May 29, 2014.
",Europe,0,0,3/2014,2014,219,0,Cluster,51.71840, 36.17648 
0,0,Measles,Measles,"Remedium.ru. ""CPS announced completion of a measles outbreak in the Kursk region."" March 18, 2014.
",Europe,0,0,1/2014,2014,78,0,Cluster,51.7634,35.38118
0,0,Measles,Measles,"The Moscow Times. ""Measles Outbreak in Kursk Region Linked to Religious Parents."" January 17, 2014",Europe,0,0,8/2014,2014,10,0,Epidemic,60.94312        ,76.54337
0,0,Measles,Measles,"NewsProm.ru. ""Эпидемия кори в Нижневартовске: уже 10 лабораторно подтвержденных случаев."" August 17, 2014.",Europe,0,0,3/2014,2014,185,0,Cluster,47.68532,41.82590
0,0,Measles,Measles,"Novosti Yaroslavlya. ""Measles outbreak in Rybinsk."" March 29, 2012",Europe,0,0,3/2014,2014,16,0,Cluster,59.93428,30.33510
0,0,Measles,Measles,"Regnum. ""Measles Petersburg regularly brought from the south of Russia - now no epidemic."" March 18, 2014. ",Europe,0,0,57.16667,2014,38,0,Epidemic,65.5,5/2014-6/2014
0,0,Measles,Measles,"NewsProm.ru. ""Measles in Tyumen: the number of cases grows."" July 1, 2014.",Europe,0,0,3/2014,2014,1,0,Isolated,53.97934,47.77624
0,0,Measles,Measles,"Trisosny.ru. ""Measles crept to our region."" March 18, 2014.",Europe,0,0,3/2014,2014,16,0,Cluster,66.06531,76.93452
0,0,Measles,Measles,"Neelov.ru. ""In Yamal continue to struggle with measles infection."" March 18, 2014.
",Europe,0,0,55.75583,2015,15,0,Epidemic,37.61730,01/2015-07/2015
0,0,Measles,Measles,"Uvao.mos.ru. ""Заболеваемость корью в ЮВАО снизилась в два раза."" July 13, 2015. ",Africa,0,0,11/2010,2010,2,0,Cluster,-2.662764,29.464359
0,0,Other,Typhoid Fever,"Ntambara, Paul . ""Rwanda: Suspected Cases of Measles Reported in Nyaruguru."" all Africa, November 13, 2010.",Australia,0,0,4/2012,2012,10,0,Cluster,-13.91341,-171.73494
0,0,Other,"Radio New Zealand International. ""Typhoid outbreak at Samoa prison."" April 19, 2012.",http://www.rnzi.com/pages/news.php?op=read&id=67630,Asia,0,0,7/2016,2016,1443,608,Epidemic,23.8859,45.0792
0,0,Measles,Measles,"Ministry of Health. ""MERS Cases."" Saudi Arabia Ministry of Health. July 29, 2016.",Africa,0,0,1/2009-12/2009,2009,1429,0,Epidemic,"William j. Moss, Diane E. Griffin. ʺMeasles.ʺ The Lancet. January 14, 2012",http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext
-14.45236,14.4974,Measles,Measles,"Ministry of Health. ""MERS Cases."" Saudi Arabia Ministry of Health. July 29, 2016.",Africa,14.4974,-14.45236,1/2010-4/2010,2010,560,0,Epidemic,"UNICEF, ""Measles outbreaks threaten progress in child mortality in west and central Africa,"" April 22, 2010.",http://www.unicef.org/media/media_53399.html
-12.86499,13.98738,Polio,Polio,"Ministry of Health. ""MERS Cases."" Saudi Arabia Ministry of Health. July 29, 2016.",Africa,13.98738,-12.86499,1/2010,2010,18,0,Cluster,15.497401,-14.452362
0,0,Measles,Measles,"World Health Organization. ""Polio reported cases."" September 23, 2011.",Europe,0,0,1/2011-4/2011,2011,300,0,Epidemic,44.016521,21.005859
0,0,Mumps,Mumps,"World Health Organization. ""Polio reported cases."" September 23, 2011.",Europe,0,0,1/2012-4/2012,2012,119,0,Epidemic,45.26223,19.85186
0,0,Measles,Measles,"Eurosurveillance. ""Ongoing mumps outbreak in Novi Sad, the Autonomous Province of Vojvodina, January to April 2012,"" May 10, 2012.",Africa,0,0,1/2010-4/2010,2010,351,1,Epidemic,"UNICEF, ""Measles outbreaks threaten progress in child mortality in west and central Africa,"" April 22, 2010.",http://www.unicef.org/media/media_53399.html
0.0,-11.779889,Other,8.460555,"Eurosurveillance. ""Ongoing mumps outbreak in Novi Sad, the Autonomous Province of Vojvodina, January to April 2012,"" May 10, 2012.",Africa,-11.779889,0,1/2012-8/2012,2012,10800,176,Epidemic,8.84165,-11.72241
0,0,Measles,Measles,"Aljazeera, ""Sierra Leone hit by cholera outbreak,"" August 16, 2012.",Africa,0,0,5/2015,2015,5,0,Epidemic,8.76633,-10.89031
0,0,Measles,Measles,"Saffa, Victoria. ""Measles Outbreak in Kono District."" Concord Times. June 4, 2015. ",Asia,0,0,01/2008-12/2008,2008,18,0,Cluster,"UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12, 2012.",http://www.unicef.org/media/media_65821.html
0,0,Measles,Measles,"Saffa, Victoria. ""Measles Outbreak in Kono District."" Concord Times. June 4, 2015. ",Asia,0,0,01/2009-12/2009,2009,16,0,Cluster,"UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12, 2012.",http://www.unicef.org/media/media_65821.html
0,0,Measles,Measles,"Saffa, Victoria. ""Measles Outbreak in Kono District."" Concord Times. June 4, 2015. ",Asia,0,0,01/2010-12/2010,2010,54,0,Cluster,"UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12, 2012.",http://www.unicef.org/media/media_65821.html
0,0,Measles,Measles,"Saffa, Victoria. ""Measles Outbreak in Kono District."" Concord Times. June 4, 2015. ",Asia,0,0,01/2011-12/2011,2011,143,0,Cluster,"UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12, 2012.",http://www.unicef.org/media/media_65821.html
0,0,Measles,Measles,"Saffa, Victoria. ""Measles Outbreak in Kono District."" Concord Times. June 4, 2015. ",Asia,0,0,01/2012-06/2012,2012,21,0,Cluster,"UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12, 2012.",http://www.unicef.org/media/media_65821.html
103.81984,1.35208,Measles,Measles,"Saffa, Victoria. ""Measles Outbreak in Kono District."" Concord Times. June 4, 2015. ",Asia,1.35208,103.81984,1.28009,2014,7,0,Isolated,103.85095,12/2013-1/2014
103.81984,1.35208,Measles,Measles,"Saffa, Victoria. ""Measles Outbreak in Kono District."" Concord Times. June 4, 2015. ",Asia,1.35208,103.81984,1/2014-5/2014,2014,99,0,Epidemic,"Vimita Mohandas. ""7 notified cases of measles from Dec 29 to Jan 11"" Channel NewsAsia. January 20, 2014.",http://www.channelnewsasia.com/news/singapore/7-notified-cases-of/961126.html
103.81984,1.35208,Measles,Measles,"Saffa, Victoria. ""Measles Outbreak in Kono District."" Concord Times. June 4, 2015. ",Asia,1.35208,103.81984,"Pita Chikwem, Minna. ""Niger records 109 cases of measles in 10 months
."" Daily Times. November 4, 2015. ",2015,17,0,Cluster,"Khalik, Salma. ""Spike in measles cases in Singapore."" Straits Times. May 10, 2014.",http://www.straitstimes.com/news/singapore/health/story/spike-measles-cases-singapore-20140510
103.81984,1.35208,Measles,Measles,"Saffa, Victoria. ""Measles Outbreak in Kono District."" Concord Times. June 4, 2015. ",Asia,1.35208,103.81984,"Channel NewsAsia. ""MOH urges parents to get children vaccinated against measles following surge in cases."" May 26, 2016.",2016,50,0,Epidemic,http://www.channelnewsasia.com/news/singapore/moh-urges-parents-to-get/2819320.html,http://www.straitstimes.com/news/singapore/health/story/spike-measles-cases-singapore-20140510
0,0,Measles,Measles,1/2016-5/2016,Asia,0,0,42826.0,2017,1,0,Secondary,47.162494,19.503304
0.0,19.699024,Measles,Measles,48.669026,Europe,19.699024,0,3/2010,2010,3,0,Secondary,46.151241,14.995463
0,0,Measles,Measles,48.669026,Europe,0,0,11/2015,2014,44,0,Cluster,45.95498,13.6493
0,0,Other,Tetanus,48.669026,Europe,0,0,10/2016,2016,1,0,Isolated,"Vitek, Grgic. "" An outbreak of measles associated with an international dog show in Slovenia, November 2014."" Eurosurveillance (January, 2015). ",http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId=21012
0,0,Rubella,Rubella,"Herriman, Robert. ""Slovenia reports first tetanus case in two decades."" Outbreak News Today. October 17, 2016.",Asia,0,0,5/2012,2012,6,0,Cluster,-9.64571,160.15619
0,0,Measles,Measles,"Herriman, Robert. ""Slovenia reports first tetanus case in two decades."" Outbreak News Today. October 17, 2016.",Asia,0,0,-9.43509,2014,3802,7,Epidemic,159.95124,7/2014-10/2014
0,0,Attacks,Violence,"Solomon Star. ""Measles kills 7; Fight not over yet, say health officials."" October 20, 2014.",Africa,0,0,12.099305,2008,3,3,,4.8,46.5
0,0,Attacks,Violence,"Solomon Star. ""Measles kills 7; Fight not over yet, say health officials."" October 20, 2014.",Africa,0,0,29.058776,2010,1,1,,5.15215,46.19962
0,0,Measles,Measles,"Global Polio Eradication Initiative. ""Polio Worker Killed in Somalia."" August 31, 2010.",Africa,0,0,11/2010,2010,30,19,Epidemic,2.716667,44.516667
0,0,Measles,Measles,"Solomon Star. ""Measles kills 7; Fight not over yet, say health officials."" October 20, 2014.",Africa,0,0,1/2011-12/2011,2011,17298,0,Epidemic,"World Health Organization, ""WHO: Measles deaths decline, but elimination progress stalls in some regions,"" January 17, 2013.",http://www.who.int/mediacentre/news/notes/2013/measles_20130117/en/
0,0,Measles,Measles,"Solomon Star. ""Measles kills 7; Fight not over yet, say health officials."" October 20, 2014.",Africa,0,0,1/2012-5/2012,2012,4288,0,Epidemic,5.152149,46.199616
0,0,Polio,Polio,"Solomon Star. ""Measles kills 7; Fight not over yet, say health officials."" October 20, 2014.",Africa,0,0,2.03333,2013,183,0,Epidemic,"Global Polio Eradication Initiative. ""Polio this week - as of 08 January 2014."" January 8, 2014.",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
0,5,Measles,Measles,45.35001,Africa,5,0,1/2013,2013,52,0,Cluster,9.98699,45.29939
0,0,Measles,Measles,"Solomon Star. ""Measles kills 7; Fight not over yet, say health officials."" October 20, 2014.",Africa,0,0,3/2014-5/2014,2014,2350,0,Epidemic,0.51556,42.07333
0,0,Polio,Polio,"Solomon Star. ""Measles kills 7; Fight not over yet, say health officials."" October 20, 2014.",Africa,0,0,1/2014-10/2014,2014,5,0,Epidemic,"Global Polio Eradication Initiative. ""Polio this week as of 24 December 2014."" December 24, 2014.",http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx
